t	rollEr	q	u
1.12899303436	83.26	124.636031537	3.7390809461
1.1389939785	84.5	123.988293799	3.71964881398
1.14895701408	85.71	121.448928879	3.64346786637
1.15890908241	86.81	110.529787744	3.31589363231
1.16899609566	87.81	99.1373735464	2.97412120639
1.178992033	88.79	98.039830177	2.94119490531
1.18902611732	89.82	102.650124032	3.07950372095
1.19900298119	90.69	87.2017511829	2.61605253549
1.20897102356	91.49	80.2564806621	2.40769441986
1.21902394295	92.3	80.5736093917	2.41720828175
1.22897005081	93.09	79.4280547499	2.3828416425
1.23890399933	93.88	79.5252762444	2.38575828733
1.24902296066	94.65	76.0947665049	2.28284299515
1.25910711288	95.39	73.3824702099	2.2014741063
1.26917910576	96.1	70.4925042017	2.11477512605
1.2790119648	96.8	71.1898743999	2.135696232
1.28898715973	97.47	67.1666072325	2.01499821697
1.29899692535	98.07	59.9414634146	1.79824390244
1.30898809433	98.62	55.0486135637	1.65145840691
1.31893706322	99.11	49.2513350428	1.47754005128
1.32892298698	99.58	47.0662515519	1.41198754656
1.3389840126	100.02	43.7331159506	1.31199347852
1.34928011894	100.41	37.8783966655	1.13635189997
1.35927200317	100.75	34.0276160252	1.02082848076
1.36943101883	101.04	28.5460727529	0.856382182586
1.37928700447	101.34	30.4383560318	0.913150680955
1.38922905922	101.61	27.1573640288	0.814720920863
1.39918398857	101.84	23.1041318197	0.693123954591
1.40926194191	102.01	16.8685043766	0.506055131299
1.41925907135	102.15	14.0040199375	0.420120598125
1.42960906029	102.28	12.5603998986	0.376811996959
1.43930411339	102.41	13.4089002558	0.402267007673
1.44926404953	102.49	8.03218001197	0.240965400359
1.45925593376	102.55	6.00487341621	0.180146202486
1.4692299366	102.61	6.01563895396	0.180469168619
1.4797410965	102.67	5.70821874929	0.171246562479
1.48927497864	102.7	3.1466720016	0.094400160048
1.49925494194	102.72	2.00401538498	0.0601204615495
1.50927805901	102.73	0.997693625119	0.0299308087536
1.51927900314	102.71	-1.99981119031	-0.0599943357094
1.52925610542	102.66	-5.01147513561	-0.150344254068
1.5392510891	102.59	-7.00351319116	-0.210105395735
1.5499651432	102.52	-6.53347456496	-0.196004236949
1.55932307243	102.41	-11.7547373248	-0.352642119745
1.56945300102	102.26	-14.8076068537	-0.444228205611
1.57934999466	102.09	-17.176933343	-0.515308000289
1.58930706978	101.9	-19.0819088667	-0.572457266001
1.60071516037	101.65	-21.9142719806	-0.657428159418
1.60933303833	101.26	-45.2547601394	-1.35764280418
1.6193010807	100.76	-50.1603004138	-1.50480901241
1.62930202484	100.25	-50.9951853529	-1.52985556059
1.63928198814	99.83	-42.0843230846	-1.26252969254
1.64898705482	99.42	-42.2459745492	-1.26737923648
1.65894412994	98.88	-54.2327936211	-1.62698380863
1.66900801659	98.18	-69.5556324181	-2.08666897254
1.67902612686	97.34	-83.8481486946	-2.51544446084
1.68931508064	96.37	-94.2758632835	-2.82827589851
1.69912099838	95.37	-101.979236062	-3.05937708186
1.70910596848	94.37	-100.15052531	-3.00451575931
1.71905303001	93.36	-101.537524029	-3.04612572086
1.72902107239	92.35	-101.323806836	-3.03971420508
1.73895001411	91.42	-93.6655713771	-2.80996714131
1.74903011322	90.51	-90.2768901819	-2.70830670546
1.75905299187	89.64	-86.8014101192	-2.60404230358
1.76903414726	88.79	-85.1604815593	-2.55481444678
1.77904105186	87.93	-85.9406613933	-2.5782198418
1.78901314735	87.03	-90.251843351	-2.70755530053
1.79902100563	86.05	-97.9230493615	-2.93769148085
1.80900907516	84.94	-111.132586351	-3.33397759053
1.81892299652	83.69	-126.085325381	-3.78255976144
1.82893013954	82.3	-138.900782884	-4.16702348653
1.83902311325	80.81	-147.627452815	-4.42882358444
1.84902215004	79.14	-167.016087174	-5.01048261523
1.85904407501	77.42	-171.623715475	-5.14871146426
1.86916208267	75.74	-166.040593807	-4.98121781422
1.87901711464	74.07	-169.456578686	-5.08369736059
1.88901805878	72.29	-177.983195938	-5.33949587813
1.89899706841	70.52	-177.372311074	-5.32116933222
1.90894198418	68.77	-175.969313387	-5.27907940161
1.91903805733	67.03	-172.344234638	-5.17032703915
1.92925810814	65.35	-164.382744366	-4.93148233098
1.93907308578	63.74	-164.035014453	-4.9210504336
1.94906401634	62.12	-162.147058346	-4.86441175039
1.95903897285	60.42	-170.426808165	-5.11280424494
1.96902108192	58.54	-188.336952326	-5.65010856979
1.97901701927	56.6	-194.078847493	-5.8223654248
1.9889330864	54.75	-186.565901277	-5.5969770383
1.99903607368	53.04	-169.256869381	-5.07770608142
2.0090470314	51.46	-157.827057563	-4.73481172688
2.01931715012	49.98	-144.10738973	-4.32322169189
2.02930092812	48.59	-139.225852179	-4.17677556537
2.03928494453	47.3	-129.206518292	-3.87619554876
2.04929900169	46.12	-117.834358364	-3.53503075092
2.05926299095	45.0	-112.404777948	-3.37214333844
2.06928300858	43.93	-106.786239322	-3.20358717967
2.07929992676	42.89	-103.824348074	-3.11473044223
2.08931398392	41.83	-105.851203276	-3.17553609828
2.09929203987	40.7	-113.248513058	-3.39745539175
2.10965013504	39.47	-118.747702152	-3.56243106456
2.11933803558	38.19	-132.123569425	-3.96370708274
2.12932705879	36.86	-133.146151753	-3.99438455259
2.13927698135	35.47	-139.699579709	-4.19098739127
2.14920806885	34.04	-143.992286935	-4.31976860806
2.15930914879	32.58	-144.539000637	-4.33617001912
2.16943597794	31.1	-146.146437198	-4.38439311595
2.17932915688	29.63	-148.587224485	-4.45761673455
2.18933200836	28.15	-147.957810035	-4.43873430104
2.1993060112	26.65	-150.390973849	-4.51172921547
2.20931696892	25.1	-154.83034128	-4.6449102384
2.21927905083	23.51	-159.605192418	-4.78815577254
2.22926712036	21.92	-159.189920989	-4.77569762968
2.2392950058	20.36	-155.566196862	-4.66698590585
2.24934196472	18.9	-145.317604177	-4.3595281253
2.259319067	17.58	-132.30294358	-3.96908830741
2.26930713654	16.41	-117.139753181	-3.51419259542
2.27931308746	15.27	-113.932199771	-3.41796599314
2.28931903839	14.17	-109.934578727	-3.2980373618
2.29929208755	13.03	-114.308069806	-3.42924209419
2.30926895142	11.87	-116.269001577	-3.48807004732
2.31928801537	10.76	-110.788792804	-3.32366378412
2.32930994034	9.75	-100.779042227	-3.0233712668
2.33907604218	8.86	-91.1315502173	-2.73394650652
2.34904408455	8.06	-80.2564806621	-2.40769441986
2.35903501511	7.28	-78.0708058704	-2.34212417611
2.36909103394	6.52	-75.5766285741	-2.26729885722
2.37903809547	5.79	-73.3885074663	-2.20165522399
2.38904094696	5.09	-69.9800452866	-2.0994013586
2.39900994301	4.43	-66.2052624782	-1.98615787435
2.40895414352	3.8	-63.3535093145	-1.90060527944
2.4190621376	3.13	-66.2841702047	-1.98852510614
2.42904901505	2.37	-76.0998624905	-2.28299587471
2.43922615051	1.54	-81.5553652251	-2.44666095675
2.44906616211	0.67	-88.4145299477	-2.65243589843
2.45907998085	-0.18	-84.8827027928	-2.54648108378
2.46942400932	-0.96	-75.4058249205	-2.26217474761
2.47926712036	-1.65	-70.0997883008	-2.10299364903
2.48930311203	-2.29	-63.7704794032	-1.9131143821
2.49961996078	-2.92	-61.0651580699	-1.8319547421
2.50936198235	-3.59	-68.7742267688	-2.06322680306
2.51960611343	-4.28	-67.3556394442	-2.02066918333
2.52943706512	-5.01	-74.2552728331	-2.22765818499
2.53937506676	-5.8	-79.4928426457	-2.38478527937
2.56791806221	-6.63	-29.0789381714	-0.872368145141
2.58632111549	-7.45	-44.5578234959	-1.33673470488
2.60488700867	-8.25	-43.0897664085	-1.29269299226
2.62435293198	-9.05	-41.0974597653	-1.23292379296
2.63936305046	-9.88	-55.2960325301	-1.6588809759
2.66005992889	-10.7	-39.6195012038	-1.18858503611
2.67573308945	-11.51	-51.6807058322	-1.55042117497
2.69500613213	-12.31	-41.5087546544	-1.24526263963
2.7158780098	-13.09	-37.3708591207	-1.12112577362
2.73455810547	-13.87	-41.7556747926	-1.25267024378
2.75493311882	-14.55	-33.3742112592	-1.00122633778
2.76425814629	-15.13	-62.1982082225	-1.86594624668
2.77083611488	-15.62	-74.4910822762	-2.23473246829
2.77878403664	-16.09	-59.1349556036	-1.77404866811
2.78668808937	-16.61	-65.789034749	-1.97367104247
2.7945189476	-17.22	-77.8969535698	-2.33690860709
2.80073714256	-17.93	-114.181045205	-3.42543135616
2.80858612061	-18.61	-86.6354825188	-2.59906447556
2.81646203995	-19.24	-79.9906617424	-2.39971985227
2.82429099083	-19.8	-71.5293796632	-2.1458813899
2.83048009872	-20.32	-84.0185708232	-2.5205571247
2.83830499649	-20.84	-66.4545423522	-1.99363627057
2.84616494179	-21.35	-64.8859477659	-1.94657843298
2.85399198532	-21.87	-66.4363239818	-1.99308971946
2.86014604568	-22.38	-82.8721152952	-2.48616345886
2.86793112755	-22.89	-65.5099084311	-1.96529725293
2.87574696541	-23.43	-69.0904813617	-2.07271444085
2.88343214989	-23.98	-71.5662716386	-2.14698814916
2.88990902901	-24.45	-72.5658131488	-2.17697439446
2.89779114723	-24.84	-49.4790852995	-1.48437255898
2.90568995476	-25.15	-39.2464304256	-1.17739291277
2.9131360054	-25.42	-36.2608331466	-1.0878249944
2.91989207268	-25.71	-42.924380139	-1.28773140417
2.92813801765	-26.03	-38.8069531024	-1.16420859307
2.93609809875	-26.38	-43.969401264	-1.31908203792
2.9440331459	-26.79	-51.6695102458	-1.55008530737
2.95043206215	-27.23	-68.7616438764	-2.06284931629
2.95833706856	-27.63	-50.6008444927	-1.51802533478
2.96628904343	-27.96	-41.4991251162	-1.24497375349
2.97419404984	-28.18	-27.830464471	-0.83491393413
2.98048400879	-28.31	-20.6678614207	-0.62003584262
2.98846697807	-28.39	-10.0213338112	-0.300640014336
2.99639296532	-28.48	-11.3550523403	-0.340651570208
3.00429606438	-28.61	-16.4492433933	-0.493477301798
3.01057314873	-28.78	-27.0826374962	-0.812479124886
3.01858401299	-29.08	-37.4491428571	-1.12347428571
3.02649593353	-29.44	-45.500962483	-1.36502887449
3.03441405296	-29.76	-40.4136364458	-1.21240909337
3.04070806503	-30.0	-38.1314807379	-1.14394442214
3.04860711098	-30.14	-17.7236594126	-0.531709782379
3.05655002594	-30.24	-12.58983641	-0.377695092301
3.06447315216	-30.38	-17.6697929706	-0.530093789119
3.07335996628	-30.54	-18.0042023931	-0.540126071793
3.07549095154	-30.73	-89.1606354889	-2.67481906467
3.08449411392	-30.98	-27.7680207616	-0.833040622848
3.09445810318	-31.2	-22.0795099541	-0.662385298622
3.10460805893	-31.41	-20.6897453725	-0.620692361176
3.11451911926	-31.61	-20.1794755834	-0.605384267501
3.12448716164	-31.76	-15.0480901241	-0.451442703724
3.13443493843	-31.87	-11.0577471	-0.331732413
3.14443612099	-31.95	-7.99905406694	-0.239971622008
3.15443396568	-32.03	-8.00172461487	-0.240051738446
3.16442704201	-32.08	-5.00346423629	-0.150103927089
3.17442297935	-32.1	-2.00081286075	-0.0600243858226
3.18446207047	-32.1	0.0	0.0
3.19444513321	-32.15	-5.0084829958	-0.150254489874
3.20444512367	-32.28	-13.0000123978	-0.390000371933
3.21443009377	-32.42	-14.0210735435	-0.420632206304
3.2244310379	-32.54	-11.9988671419	-0.359966014256
3.23443198204	-32.6	-5.99943357093	-0.179983007128
3.24442410469	-32.61	-1.000788356	-0.03002365068
3.25443005562	-32.62	-0.999405261151	-0.0299821578345
3.26442909241	-32.64	-2.00019266077	-0.0600057798231
3.27444410324	-32.68	-3.994004666	-0.11982013998
3.28444695473	-32.7	-1.99942986533	-0.05998289596
3.29441714287	-32.63	7.0209306997	0.210627920991
3.30440998077	-32.49	14.0100341183	0.420301023549
3.31443405151	-32.26	22.9447702407	0.688343107221
3.32459902763	-31.95	30.496874399	0.914906231969
3.33452296257	-31.59	36.2759331155	1.08827799347
3.34447813034	-31.18	41.1846399234	1.2355391977
3.35449004173	-30.69	48.9417036173	1.46825110852
3.36448311806	-30.15	54.037413752	1.62112241256
3.3770711422	-29.55	47.6643509224	1.42993052767
3.38603997231	-28.95	66.8983571694	2.00695071508
3.39600014687	-28.31	64.2559019533	1.9276770586
3.40598392487	-27.53	78.126737194	2.34380211582
3.41598296165	-26.63	90.0086697346	2.70026009204
3.42597293854	-25.6	103.103341686	3.09310025059
3.43598294258	-24.45	114.885068477	3.44655205431
3.44597101212	-23.24	121.144531067	3.63433593202
3.45602202415	-22.16	107.45186612	3.22355598359
3.46599507332	-21.17	99.2675343055	2.97802602917
3.47596406937	-20.34	83.2581331165	2.49774399349
3.48596096039	-19.57	77.0239465776	2.31071839733
3.49598002434	-18.83	73.8591952026	2.21577585608
3.5063560009	-18.06	74.2098823529	2.22629647059
3.51599001884	-17.16	93.4189665413	2.80256899624
3.52597594261	-16.1	106.149418394	3.18448255181
3.5359621048	-14.91	119.164898174	3.57494694521
3.54657316208	-13.54	129.110602615	3.87331807846
3.5560400486	-12.03	159.50333795	4.78510013851
3.56599402428	-10.46	157.725922874	4.73177768623
3.57599210739	-9.03	143.027416716	4.29082250149
3.58584904671	-7.85	119.712616888	3.59137850664
3.59584307671	-6.91	94.0561515339	2.82168454602
3.60583305359	-5.98	93.0933085129	2.79279925539
3.61583614349	-4.89	108.966330441	3.26898991324
3.62590193748	-3.67	121.202559985	3.63607679955
3.63586711884	-2.32	135.471694141	4.06415082422
3.64585113525	-0.69	163.26094947	4.8978284841
3.65582609177	1.22	191.479531526	5.74438594579
3.66569113731	3.09	189.558171931	5.68674515794
3.67938399315	4.69	116.849254771	3.50547764313
3.68921804428	5.97	130.159990302	3.90479970907
3.69919204712	6.99	102.265862217	3.06797586652
3.70913100243	7.76	77.4729311296	2.32418793389
3.71913099289	8.46	70.0000667573	2.10000200272
3.72907400131	9.25	79.4528141185	2.38358442356
3.73903799057	10.19	94.3397243492	2.83019173047
3.7494161129	11.27	104.065067426	3.12195202279
3.75939297676	12.55	128.296829327	3.8489048798
3.76942205429	14.0	144.579598241	4.33738794722
3.77939510345	15.44	144.389140808	4.33167422424
3.78940701485	16.88	143.828680018	4.31486040054
3.79939198494	18.3	142.213745941	4.26641237822
3.80936098099	19.61	131.407414919	3.94222244756
3.81942009926	20.71	109.353520893	3.28060562679
3.82941603661	21.64	93.0377980251	2.79113394075
3.83939909935	22.47	83.1408177302	2.49422453191
3.84940695763	23.28	80.9363979417	2.42809193825
3.85939908028	24.11	83.0654335481	2.49196300644
3.86941409111	25.05	93.859109651	2.81577328953
3.87940406799	26.1	105.105348321	3.15316044963
3.88936305046	27.27	117.481881688	3.52445645065
3.89940404892	28.58	130.465113143	3.91395339428
3.90940093994	29.86	128.039807298	3.84119421894
3.91944694519	31.16	129.40467059	3.88214011771
3.92940807343	32.54	138.538523696	4.15615571087
3.93941998482	34.02	147.82392113	4.43471763389
3.94967007637	35.56	150.242560476	4.50727681429
3.9594180584	37.15	163.110682385	4.89332047156
3.96937608719	38.71	156.657510475	4.69972531424
3.97956109047	40.19	145.311686135	4.35935058405
3.98941707611	41.65	148.133332688	4.44399998065
3.99942207336	43.13	147.92607759	4.43778232771
4.00944495201	44.57	143.671299508	4.31013898523
4.01941299438	46.01	144.461665192	4.33384995575
4.02943515778	47.43	141.68597583	4.25057927491
4.03942203522	48.89	146.1918411	4.385755233
4.04937911034	50.41	152.655270934	4.57965812801
4.05936002731	51.96	155.296352388	4.65889057163
4.06941914558	53.52	155.083175085	4.65249525254
4.07941007614	55.02	150.136165135	4.50408495406
4.08942508698	56.37	134.797657478	4.04392972433
4.09942102432	57.48	111.045113772	3.33135341316
4.10977506638	58.34	83.0593497283	2.49178049185
4.11948513985	59.11	79.2990910207	2.37897273062
4.1294491291	59.91	80.2891271057	2.40867381317
4.13938212395	60.72	81.5464029571	2.44639208871
4.14940595627	61.58	85.795529339	2.57386588017
4.15943598747	62.5	91.7245401602	2.75173620481
4.16942596436	63.39	89.0892952436	2.67267885731
4.17943906784	64.19	79.8953093004	2.39685927901
4.1897251606	65.01	79.7192888765	2.3915786663
4.19954109192	65.92	92.7064351121	2.78119305336
4.20948815346	66.99	107.569456149	3.22708368448
4.21940803528	68.13	114.920723917	3.4476217175
4.22933912277	69.29	116.804932059	3.50414796178
4.23907113075	70.4	114.056626571	3.42169879713
4.24917292595	71.42	100.972151994	3.02916455983
4.25918102264	72.3	87.9288067275	2.63786420182
4.26918411255	73.02	71.9777595576	2.15933278673
4.27926707268	73.65	62.4816514152	1.87444954246
4.28916597366	74.28	63.6434287916	1.90930286375
4.29916501045	74.97	69.0066467965	2.0701994039
4.30914306641	75.73	76.1671415259	2.28501424578
4.31906294823	76.5	77.62189247	2.3286567741
4.32918000221	77.27	76.1091125041	2.28327337512
4.33916401863	78.0	73.1168669405	2.19350600821
4.34920406342	78.66	65.7367585666	1.972102757
4.35917901993	79.3	64.1606807209	1.92482042163
4.36917996407	79.96	65.9937692803	1.97981307841
4.37917494774	80.6	64.0321206049	1.92096361815
4.38913393021	81.22	62.2553561083	1.86766068325
4.39909601212	81.79	57.2169557725	1.71650867318
4.40916609764	82.32	52.6311319459	1.57893395838
4.41916513443	82.8	48.0046238585	1.44013871575
4.42918109894	83.19	38.9378376577	1.16813512973
4.43916797638	83.49	30.0394194041	0.901182582124
4.44916915894	83.72	22.9972804425	0.689918413274
4.45918107033	83.89	16.9797747244	0.509393241731
4.46915698051	84.0	11.0265627838	0.330796883514
4.47910499573	84.04	4.02090257639	0.120627077292
4.48906111717	84.0	-4.01762877464	-0.120528863239
4.49920797348	83.88	-11.8263229869	-0.354789689607
4.50921106339	83.68	-19.9938220993	-0.59981466298
4.51919698715	83.45	-23.0324209722	-0.690972629166
4.52919006348	83.21	-24.0166283342	-0.720498850026
4.53920602798	82.96	-24.9601523447	-0.74880457034
4.54919600487	82.69	-27.0270895683	-0.810812687048
4.55917096138	82.42	-27.0677871791	-0.812033615374
4.56909203529	82.12	-30.2386619244	-0.907159857733
4.57988905907	81.77	-32.4163405909	-0.972490217727
4.589220047	81.43	-36.4377279812	-1.09313183944
4.59917712212	81.11	-32.1379517755	-0.964138553265
4.60917901993	80.79	-31.9939281543	-0.959817844628
4.61918306351	80.45	-33.986257388	-1.01958772164
4.63064813614	80.07	-33.1441424056	-0.994324272168
4.63918304443	79.59	-56.2396200905	-1.68718860272
4.64912605286	78.97	-62.3553731057	-1.87066119317
4.65919113159	78.24	-72.527996968	-2.17583990904
4.66919708252	77.41	-82.9506366756	-2.48851910027
4.67936897278	76.58	-81.5974198387	-2.44792259516
4.68922615051	75.75	-84.2026006192	-2.52607801858
4.69919204712	74.94	-81.2771827751	-2.43831548325
4.70918607712	74.1	-84.0501779665	-2.521505339
4.71918296814	73.16	-94.0292334844	-2.82087700453
4.72908496857	72.13	-104.019385534	-3.12058156602
4.7390871048	71.04	-108.976720061	-3.26930160183
4.74920105934	69.9	-112.715555032	-3.38146665095
4.75918602943	68.7	-120.180630372	-3.60541891117
4.76923203468	67.39	-130.400091133	-3.912002734
4.77921915054	66.04	-135.174160281	-4.05522480842
4.78919506073	64.6	-144.347730988	-4.33043192964
4.79918813705	63.06	-154.106698478	-4.62320095434
4.80913710594	61.48	-158.810427281	-4.76431281842
4.8191151619	59.9	-158.347478435	-4.75042435306
4.82947707176	58.42	-142.830811992	-4.28492435977
4.83948206902	57.05	-136.931571823	-4.1079471547
4.84946799278	55.71	-134.188887403	-4.0256666221
4.85946297646	54.33	-138.069260054	-4.14207780163
4.86945199966	52.86	-147.161536148	-4.41484608445
4.87943100929	51.31	-155.326035121	-4.65978105364
4.88945293427	49.73	-157.654343285	-4.72963029856
4.89946603775	48.17	-155.795853136	-4.67387559408
4.90948605537	46.67	-149.700335499	-4.49101006496
4.91950392723	45.23	-143.743104384	-4.31229313152
4.929459095	43.86	-137.616967549	-4.12850902646
4.93944811821	42.55	-131.143953982	-3.93431861947
4.94948911667	41.3	-124.489611777	-3.73468835332
4.95946097374	40.05	-125.352779438	-3.76058338314
4.96944594383	38.78	-127.191167144	-3.81573501433
4.97943401337	37.46	-132.157670255	-3.96473010766
4.98945212364	36.06	-139.746914491	-4.19240743473
4.99946594238	34.57	-148.794384896	-4.46383154687
5.0094730854	33.01	-155.888648417	-4.67665945251
5.02693104744	31.39	-92.7943362832	-2.7838300885
5.03555297852	29.78	-186.733109532	-5.60199328596
5.04178309441	28.16	-260.0272657	-7.80081797099
5.04951715469	26.61	-200.412195197	-6.01236585591
5.05939912796	25.06	-156.851264235	-4.70553792704
5.06950807571	23.55	-149.372618868	-4.48117856604
5.0795071125	22.03	-152.014642218	-4.56043926655
5.08951306343	20.44	-158.905436523	-4.76716309569
5.09946608543	18.85	-159.750475734	-4.79251427203
5.10978198051	17.25	-155.100452991	-4.65301358972
5.11954402924	15.67	-161.851271706	-4.85553815118
5.12963104248	14.09	-156.637050203	-4.6991115061
5.13946509361	12.42	-169.818112348	-5.09454337043
